dbn,ay,test_year,grade,category,number_tested,mean_scale_score,level_1_n,level_1_pct,level_2_n,level_2_pct,level_3_n,level_3_pct,level_4_n,level_4_pct,level_3_4_n,level_3_4_pct,year,charter
84K357,2014,2015,7,All Students,85,299.0,27.0,31.8,34.0,40.0,18.0,21.2,6.0,7.1,24.0,28.2,2015,True
84K357,2015,2016,7,All Students,83,303.0,26.0,31.3,29.0,34.9,23.0,27.7,5.0,6.0,28.0,33.7,2016,True
84K357,2016,2017,7,All Students,77,315.0,11.0,14.3,26.0,33.8,29.0,37.7,11.0,14.3,40.0,51.9,2017,True
84K357,2017,2018,7,All Students,81,601.0,20.0,24.7,31.0,38.3,21.0,25.9,9.0,11.1,30.0,37.0,2018,True
84K357,2018,2019,7,All Students,69,605.0,7.0,10.1,24.0,34.8,30.0,43.5,8.0,11.6,38.0,55.1,2019,True
84K357,2012,2013,8,All Students,59,295.0,17.0,28.8,28.0,47.5,13.0,22.0,1.0,1.7,14.0,23.7,2013,True
84K357,2013,2014,8,All Students,78,289.0,29.0,37.2,41.0,52.6,8.0,10.3,0.0,0.0,8.0,10.3,2014,True
84K357,2014,2015,8,All Students,79,294.0,26.0,32.9,37.0,46.8,14.0,17.7,2.0,2.5,16.0,20.3,2015,True
84K357,2015,2016,8,All Students,81,310.0,9.0,11.1,39.0,48.1,25.0,30.9,8.0,9.9,33.0,40.7,2016,True
84K357,2016,2017,8,All Students,78,313.0,7.0,9.0,30.0,38.5,29.0,37.2,12.0,15.4,41.0,52.6,2017,True
84K357,2017,2018,8,All Students,78,604.0,10.0,12.8,20.0,25.6,29.0,37.2,19.0,24.4,48.0,61.5,2018,True
84K357,2018,2019,8,All Students,75,603.0,7.0,9.3,33.0,44.0,24.0,32.0,11.0,14.7,35.0,46.7,2019,True
84K357,2012,2013,All Grades,All Students,349,289.0,136.0,39.0,165.0,47.3,40.0,11.5,8.0,2.3,48.0,13.8,2013,True
84K357,2013,2014,All Grades,All Students,345,291.0,127.0,36.8,164.0,47.5,45.0,13.0,9.0,2.6,54.0,15.7,2014,True
84K357,2014,2015,All Grades,All Students,348,295.0,126.0,36.2,142.0,40.8,61.0,17.5,19.0,5.5,80.0,23.0,2015,True
84K357,2015,2016,All Grades,All Students,338,301.0,88.0,26.0,131.0,38.8,98.0,29.0,21.0,6.2,119.0,35.2,2016,True
84K357,2016,2017,All Grades,All Students,407,310.0,71.0,17.4,152.0,37.3,136.0,33.4,48.0,11.8,184.0,45.2,2017,True
84K357,2017,2018,All Grades,All Students,459,604.0,79.0,17.2,127.0,27.7,170.0,37.0,83.0,18.1,253.0,55.1,2018,True
84K357,2018,2019,All Grades,All Students,475,603.0,67.0,14.1,156.0,32.8,180.0,37.9,72.0,15.2,252.0,53.1,2019,True
84K358,2012,2013,3,All Students,78,301.0,28.0,35.9,33.0,42.3,16.0,20.5,1.0,1.3,17.0,21.8,2013,True
84K358,2013,2014,3,All Students,86,305.0,23.0,26.7,32.0,37.2,29.0,33.7,2.0,2.3,31.0,36.0,2014,True
84K358,2014,2015,3,All Students,91,305.0,25.0,27.5,40.0,44.0,21.0,23.1,5.0,5.5,26.0,28.6,2015,True
84K358,2015,2016,3,All Students,94,330.0,3.0,3.2,27.0,28.7,50.0,53.2,14.0,14.9,64.0,68.1,2016,True
84K358,2016,2017,3,All Students,90,329.0,6.0,6.7,24.0,26.7,44.0,48.9,16.0,17.8,60.0,66.7,2017,True
84K358,2017,2018,3,All Students,93,614.0,2.0,2.2,16.0,17.2,54.0,58.1,21.0,22.6,75.0,80.6,2018,True
84K358,2018,2019,3,All Students,96,608.0,3.0,3.1,22.0,22.9,58.0,60.4,13.0,13.5,71.0,74.0,2019,True
84K358,2012,2013,4,All Students,89,309.0,12.0,13.5,50.0,56.2,22.0,24.7,5.0,5.6,27.0,30.3,2013,True
84K358,2013,2014,4,All Students,74,304.0,12.0,16.2,42.0,56.8,14.0,18.9,6.0,8.1,20.0,27.0,2014,True
84K358,2014,2015,4,All Students,82,304.0,16.0,19.5,44.0,53.7,20.0,24.4,2.0,2.4,22.0,26.8,2015,True
84K358,2015,2016,4,All Students,88,302.0,21.0,23.9,42.0,47.7,21.0,23.9,4.0,4.5,25.0,28.4,2016,True
84K358,2016,2017,4,All Students,93,324.0,6.0,6.5,29.0,31.2,36.0,38.7,22.0,23.7,58.0,62.4,2017,True
84K358,2017,2018,4,All Students,90,612.0,2.0,2.2,20.0,22.2,37.0,41.1,31.0,34.4,68.0,75.6,2018,True
84K358,2018,2019,4,All Students,89,605.0,3.0,3.4,29.0,32.6,39.0,43.8,18.0,20.2,57.0,64.0,2019,True
84K358,2012,2013,5,All Students,85,296.0,24.0,28.2,46.0,54.1,12.0,14.1,3.0,3.5,15.0,17.6,2013,True
84K358,2013,2014,5,All Students,79,309.0,12.0,15.2,41.0,51.9,17.0,21.5,9.0,11.4,26.0,32.9,2014,True
84K358,2014,2015,5,All Students,70,296.0,22.0,31.4,35.0,50.0,11.0,15.7,2.0,2.9,13.0,18.6,2015,True
84K358,2015,2016,5,All Students,67,310.0,13.0,19.4,26.0,38.8,22.0,32.8,6.0,9.0,28.0,41.8,2016,True
84K358,2016,2017,5,All Students,61,315.0,11.0,18.0,21.0,34.4,15.0,24.6,14.0,23.0,29.0,47.5,2017,True
84K358,2017,2018,5,All Students,59,612.0,8.0,13.6,14.0,23.7,24.0,40.7,13.0,22.0,37.0,62.7,2018,True
84K358,2018,2019,5,All Students,61,610.0,8.0,13.1,16.0,26.2,22.0,36.1,15.0,24.6,37.0,60.7,2019,True
84K358,2012,2013,6,All Students,88,306.0,15.0,17.0,47.0,53.4,18.0,20.5,8.0,9.1,26.0,29.5,2013,True
84K358,2013,2014,6,All Students,77,307.0,7.0,9.1,49.0,63.6,12.0,15.6,9.0,11.7,21.0,27.3,2014,True
84K358,2014,2015,6,All Students,73,316.0,7.0,9.6,29.0,39.7,25.0,34.2,12.0,16.4,37.0,50.7,2015,True
84K358,2015,2016,6,All Students,60,314.0,4.0,6.7,28.0,46.7,21.0,35.0,7.0,11.7,28.0,46.7,2016,True
84K358,2016,2017,6,All Students,61,317.0,2.0,3.3,28.0,45.9,21.0,34.4,10.0,16.4,31.0,50.8,2017,True
84K358,2017,2018,6,All Students,63,606.0,5.0,7.9,15.0,23.8,24.0,38.1,19.0,30.2,43.0,68.3,2018,True
84K358,2018,2019,6,All Students,61,609.0,5.0,8.2,6.0,9.8,21.0,34.4,29.0,47.5,50.0,82.0,2019,True
84K358,2012,2013,7,All Students,74,303.0,18.0,24.3,33.0,44.6,20.0,27.0,3.0,4.1,23.0,31.1,2013,True
84K358,2013,2014,7,All Students,80,309.0,13.0,16.3,36.0,45.0,29.0,36.3,2.0,2.5,31.0,38.8,2014,True
84K358,2014,2015,7,All Students,75,301.0,14.0,18.7,41.0,54.7,18.0,24.0,2.0,2.7,20.0,26.7,2015,True
84K358,2015,2016,7,All Students,64,321.0,1.0,1.6,28.0,43.8,23.0,35.9,12.0,18.8,35.0,54.7,2016,True
84K358,2016,2017,7,All Students,58,325.0,0.0,0.0,15.0,25.9,36.0,62.1,7.0,12.1,43.0,74.1,2017,True
84K358,2017,2018,7,All Students,59,610.0,1.0,1.7,22.0,37.3,26.0,44.1,10.0,16.9,36.0,61.0,2018,True
84K358,2018,2019,7,All Students,58,611.0,3.0,5.2,18.0,31.0,22.0,37.9,15.0,25.9,37.0,63.8,2019,True
84K358,2012,2013,8,All Students,65,309.0,11.0,16.9,30.0,46.2,18.0,27.7,6.0,9.2,24.0,36.9,2013,True
84K358,2013,2014,8,All Students,70,310.0,9.0,12.9,33.0,47.1,23.0,32.9,5.0,7.1,28.0,40.0,2014,True
84K358,2014,2015,8,All Students,77,315.0,3.0,3.9,33.0,42.9,35.0,45.5,6.0,7.8,41.0,53.2,2015,True
84K358,2015,2016,8,All Students,69,322.0,1.0,1.4,25.0,36.2,30.0,43.5,13.0,18.8,43.0,62.3,2016,True
84K358,2016,2017,8,All Students,57,333.0,1.0,1.8,8.0,14.0,29.0,50.9,19.0,33.3,48.0,84.2,2017,True
84K358,2017,2018,8,All Students,60,611.0,0.0,0.0,11.0,18.3,36.0,60.0,13.0,21.7,49.0,81.7,2018,True
84K358,2018,2019,8,All Students,55,611.0,0.0,0.0,12.0,21.8,22.0,40.0,21.0,38.2,43.0,78.2,2019,True
84K358,2012,2013,All Grades,All Students,479,304.0,108.0,22.5,239.0,49.9,106.0,22.1,26.0,5.4,132.0,27.6,2013,True
84K358,2013,2014,All Grades,All Students,466,307.0,76.0,16.3,233.0,50.0,124.0,26.6,33.0,7.1,157.0,33.7,2014,True
84K358,2014,2015,All Grades,All Students,468,306.0,87.0,18.6,222.0,47.4,130.0,27.8,29.0,6.2,159.0,34.0,2015,True
84K358,2015,2016,All Grades,All Students,442,317.0,43.0,9.7,176.0,39.8,167.0,37.8,56.0,12.7,223.0,50.5,2016,True
84K358,2016,2017,All Grades,All Students,420,324.0,26.0,6.2,125.0,29.8,181.0,43.1,88.0,21.0,269.0,64.0,2017,True
84K358,2017,2018,All Grades,All Students,424,611.0,18.0,4.2,98.0,23.1,201.0,47.4,107.0,25.2,308.0,72.6,2018,True
84K358,2018,2019,All Grades,All Students,420,609.0,22.0,5.2,103.0,24.5,184.0,43.8,111.0,26.4,295.0,70.2,2019,True
84K360,2012,2013,6,All Students,110,273.0,65.0,59.1,40.0,36.4,5.0,4.5,0.0,0.0,5.0,4.5,2013,True
84K360,2013,2014,6,All Students,106,273.0,65.0,61.3,33.0,31.1,5.0,4.7,3.0,2.8,8.0,7.5,2014,True
84K360,2014,2015,6,All Students,104,275.0,62.0,59.6,36.0,34.6,4.0,3.8,2.0,1.9,6.0,5.8,2015,True
84K360,2015,2016,6,All Students,85,281.0,39.0,45.9,30.0,35.3,12.0,14.1,4.0,4.7,16.0,18.8,2016,True
84K360,2016,2017,6,All Students,93,280.0,45.0,48.4,32.0,34.4,11.0,11.8,5.0,5.4,16.0,17.2,2017,True
84K360,2017,2018,6,All Students,75,598.0,21.0,28.0,23.0,30.7,20.0,26.7,11.0,14.7,31.0,41.3,2018,True
84K360,2018,2019,6,All Students,107,589.0,43.0,40.2,35.0,32.7,13.0,12.1,16.0,15.0,29.0,27.1,2019,True
84K360,2013,2014,7,All Students,98,279.0,52.0,53.1,41.0,41.8,5.0,5.1,0.0,0.0,5.0,5.1,2014,True
84K360,2014,2015,7,All Students,96,271.0,63.0,65.6,26.0,27.1,6.0,6.3,1.0,1.0,7.0,7.3,2015,True
84K360,2015,2016,7,All Students,90,285.0,39.0,43.3,41.0,45.6,9.0,10.0,1.0,1.1,10.0,11.1,2016,True
84K360,2016,2017,7,All Students,104,300.0,27.0,26.0,47.0,45.2,26.0,25.0,4.0,3.8,30.0,28.8,2017,True
84K360,2017,2018,7,All Students,100,593.0,45.0,45.0,26.0,26.0,26.0,26.0,3.0,3.0,29.0,29.0,2018,True
84K360,2018,2019,7,All Students,91,596.0,34.0,37.4,28.0,30.8,23.0,25.3,6.0,6.6,29.0,31.9,2019,True
84K360,2014,2015,8,All Students,97,282.0,46.0,47.4,34.0,35.1,16.0,16.5,1.0,1.0,17.0,17.5,2015,True
84K360,2015,2016,8,All Students,94,292.0,32.0,34.0,45.0,47.9,12.0,12.8,5.0,5.3,17.0,18.1,2016,True
84K360,2016,2017,8,All Students,99,295.0,31.0,31.3,40.0,40.4,22.0,22.2,6.0,6.1,28.0,28.3,2017,True
84K360,2017,2018,8,All Students,99,600.0,16.0,16.2,35.0,35.4,35.0,35.4,13.0,13.1,48.0,48.5,2018,True
84K360,2018,2019,8,All Students,96,594.0,25.0,26.0,38.0,39.6,21.0,21.9,12.0,12.5,33.0,34.4,2019,True
84K360,2012,2013,All Grades,All Students,110,273.0,65.0,59.1,40.0,36.4,5.0,4.5,0.0,0.0,5.0,4.5,2013,True
84K360,2013,2014,All Grades,All Students,204,276.0,117.0,57.4,74.0,36.3,10.0,4.9,3.0,1.5,13.0,6.4,2014,True
84K360,2014,2015,All Grades,All Students,297,276.0,171.0,57.6,96.0,32.3,26.0,8.8,4.0,1.3,30.0,10.1,2015,True
84K360,2015,2016,All Grades,All Students,269,286.0,110.0,40.9,116.0,43.1,33.0,12.3,10.0,3.7,43.0,16.0,2016,True
84K360,2016,2017,All Grades,All Students,296,292.0,103.0,34.8,119.0,40.2,59.0,19.9,15.0,5.1,74.0,25.0,2017,True
84K360,2017,2018,All Grades,All Students,274,597.0,82.0,29.9,84.0,30.7,81.0,29.6,27.0,9.9,108.0,39.4,2018,True
84K360,2018,2019,All Grades,All Students,294,593.0,102.0,34.7,101.0,34.4,57.0,19.4,34.0,11.6,91.0,31.0,2019,True
84K362,2012,2013,3,All Students,51,309.0,14.0,27.5,17.0,33.3,19.0,37.3,1.0,2.0,20.0,39.2,2013,True
84K362,2013,2014,3,All Students,56,318.0,2.0,3.6,29.0,51.8,20.0,35.7,5.0,8.9,25.0,44.6,2014,True
84K362,2014,2015,3,All Students,52,321.0,6.0,11.5,14.0,26.9,25.0,48.1,7.0,13.5,32.0,61.5,2015,True
84K362,2015,2016,3,All Students,55,333.0,3.0,5.5,12.0,21.8,29.0,52.7,11.0,20.0,40.0,72.7,2016,True
84K362,2016,2017,3,All Students,55,327.0,5.0,9.1,13.0,23.6,29.0,52.7,8.0,14.5,37.0,67.3,2017,True
84K362,2017,2018,3,All Students,56,618.0,0.0,0.0,5.0,8.9,33.0,58.9,18.0,32.1,51.0,91.1,2018,True
84K362,2018,2019,3,All Students,56,615.0,0.0,0.0,10.0,17.9,32.0,57.1,14.0,25.0,46.0,82.1,2019,True
84K362,2012,2013,4,All Students,46,317.0,2.0,4.3,25.0,54.3,15.0,32.6,4.0,8.7,19.0,41.3,2013,True
84K362,2013,2014,4,All Students,57,318.0,6.0,10.5,21.0,36.8,20.0,35.1,10.0,17.5,30.0,52.6,2014,True
84K362,2014,2015,4,All Students,57,325.0,1.0,1.8,19.0,33.3,22.0,38.6,15.0,26.3,37.0,64.9,2015,True
84K362,2015,2016,4,All Students,52,321.0,6.0,11.5,15.0,28.8,17.0,32.7,14.0,26.9,31.0,59.6,2016,True
84K362,2016,2017,4,All Students,52,332.0,7.0,13.5,10.0,19.2,8.0,15.4,27.0,51.9,35.0,67.3,2017,True
84K362,2017,2018,4,All Students,57,612.0,2.0,3.5,17.0,29.8,18.0,31.6,20.0,35.1,38.0,66.7,2018,True
84K362,2018,2019,4,All Students,56,612.0,1.0,1.8,11.0,19.6,24.0,42.9,20.0,35.7,44.0,78.6,2019,True
84K362,2012,2013,5,All Students,53,315.0,9.0,17.0,23.0,43.4,12.0,22.6,9.0,17.0,21.0,39.6,2013,True
84K362,2013,2014,5,All Students,50,309.0,12.0,24.0,21.0,42.0,11.0,22.0,6.0,12.0,17.0,34.0,2014,True
84K362,2014,2015,5,All Students,54,311.0,9.0,16.7,25.0,46.3,11.0,20.4,9.0,16.7,20.0,37.0,2015,True
84K362,2015,2016,5,All Students,58,324.0,4.0,6.9,18.0,31.0,24.0,41.4,12.0,20.7,36.0,62.1,2016,True
84K362,2016,2017,5,All Students,54,320.0,7.0,13.0,17.0,31.5,20.0,37.0,10.0,18.5,30.0,55.6,2017,True
84K362,2017,2018,5,All Students,52,616.0,3.0,5.8,10.0,19.2,20.0,38.5,19.0,36.5,39.0,75.0,2018,True
84K362,2018,2019,5,All Students,57,602.0,18.0,31.6,16.0,28.1,12.0,21.1,11.0,19.3,23.0,40.4,2019,True
84K362,2012,2013,6,All Students,50,297.0,9.0,18.0,34.0,68.0,6.0,12.0,1.0,2.0,7.0,14.0,2013,True
84K362,2013,2014,6,All Students,53,315.0,3.0,5.7,29.0,54.7,11.0,20.8,10.0,18.9,21.0,39.6,2014,True
84K362,2014,2015,6,All Students,47,312.0,4.0,8.5,25.0,53.2,10.0,21.3,8.0,17.0,18.0,38.3,2015,True
84K362,2015,2016,6,All Students,53,316.0,5.0,9.4,23.0,43.4,13.0,24.5,12.0,22.6,25.0,47.2,2016,True
84K362,2016,2017,6,All Students,54,315.0,5.0,9.3,20.0,37.0,15.0,27.8,14.0,25.9,29.0,53.7,2017,True
84K362,2017,2018,6,All Students,52,604.0,9.0,17.3,12.0,23.1,15.0,28.8,16.0,30.8,31.0,59.6,2018,True
84K362,2018,2019,6,All Students,50,608.0,6.0,12.0,8.0,16.0,12.0,24.0,24.0,48.0,36.0,72.0,2019,True
84K362,2012,2013,7,All Students,49,309.0,6.0,12.2,25.0,51.0,18.0,36.7,0.0,0.0,18.0,36.7,2013,True
84K362,2013,2014,7,All Students,44,300.0,7.0,15.9,27.0,61.4,10.0,22.7,0.0,0.0,10.0,22.7,2014,True
84K362,2014,2015,7,All Students,52,316.0,4.0,7.7,20.0,38.5,24.0,46.2,4.0,7.7,28.0,53.8,2015,True
84K362,2015,2016,7,All Students,46,314.0,3.0,6.5,23.0,50.0,16.0,34.8,4.0,8.7,20.0,43.5,2016,True
84K362,2016,2017,7,All Students,51,325.0,1.0,2.0,15.0,29.4,25.0,49.0,10.0,19.6,35.0,68.6,2017,True
84K362,2017,2018,7,All Students,48,609.0,1.0,2.1,20.0,41.7,20.0,41.7,7.0,14.6,27.0,56.3,2018,True
84K362,2018,2019,7,All Students,50,605.0,10.0,20.0,11.0,22.0,24.0,48.0,5.0,10.0,29.0,58.0,2019,True
84K362,2012,2013,8,All Students,25,306.0,2.0,8.0,15.0,60.0,8.0,32.0,0.0,0.0,8.0,32.0,2013,True
84K362,2013,2014,8,All Students,47,311.0,1.0,2.1,24.0,51.1,19.0,40.4,3.0,6.4,22.0,46.8,2014,True
84K362,2014,2015,8,All Students,47,305.0,6.0,12.8,26.0,55.3,13.0,27.7,2.0,4.3,15.0,31.9,2015,True
84K362,2015,2016,8,All Students,51,326.0,0.0,0.0,16.0,31.4,23.0,45.1,12.0,23.5,35.0,68.6,2016,True
84K362,2016,2017,8,All Students,45,325.0,0.0,0.0,15.0,33.3,21.0,46.7,9.0,20.0,30.0,66.7,2017,True
84K362,2017,2018,8,All Students,51,608.0,1.0,2.0,14.0,27.5,24.0,47.1,12.0,23.5,36.0,70.6,2018,True
84K362,2018,2019,8,All Students,48,612.0,1.0,2.1,13.0,27.1,15.0,31.3,19.0,39.6,34.0,70.8,2019,True
84K362,2012,2013,All Grades,All Students,274,309.0,42.0,15.3,139.0,50.7,78.0,28.5,15.0,5.5,93.0,33.9,2013,True
84K362,2013,2014,All Grades,All Students,307,312.0,31.0,10.1,151.0,49.2,91.0,29.6,34.0,11.1,125.0,40.7,2014,True
84K362,2014,2015,All Grades,All Students,309,315.0,30.0,9.7,129.0,41.7,105.0,34.0,45.0,14.6,150.0,48.5,2015,True
84K362,2015,2016,All Grades,All Students,315,322.0,21.0,6.7,107.0,34.0,122.0,38.7,65.0,20.6,187.0,59.4,2016,True
84K362,2016,2017,All Grades,All Students,311,324.0,25.0,8.0,90.0,28.9,118.0,37.9,78.0,25.1,196.0,63.0,2017,True
84K362,2017,2018,All Grades,All Students,316,611.0,16.0,5.1,78.0,24.7,130.0,41.1,92.0,29.1,222.0,70.3,2018,True
84K362,2018,2019,All Grades,All Students,317,609.0,36.0,11.4,69.0,21.8,119.0,37.5,93.0,29.3,212.0,66.9,2019,True
84K367,2013,2014,3,All Students,85,330.0,2.0,2.4,14.0,16.5,67.0,78.8,2.0,2.4,69.0,81.2,2014,True
84K367,2014,2015,3,All Students,76,337.0,0.0,0.0,9.0,11.8,54.0,71.1,13.0,17.1,67.0,88.2,2015,True
84K367,2015,2016,3,All Students,76,350.0,1.0,1.3,4.0,5.3,46.0,60.5,25.0,32.9,71.0,93.4,2016,True
84K367,2016,2017,3,All Students,80,347.0,0.0,0.0,1.0,1.3,57.0,71.3,22.0,27.5,79.0,98.8,2017,True
84K367,2017,2018,3,All Students,85,620.0,0.0,0.0,4.0,4.7,60.0,70.6,21.0,24.7,81.0,95.3,2018,True
84K367,2018,2019,3,All Students,78,620.0,0.0,0.0,2.0,2.6,53.0,67.9,23.0,29.5,76.0,97.4,2019,True
84K367,2014,2015,4,All Students,73,327.0,0.0,0.0,16.0,21.9,50.0,68.5,7.0,9.6,57.0,78.1,2015,True
84K367,2015,2016,4,All Students,71,343.0,0.0,0.0,2.0,2.8,26.0,36.6,43.0,60.6,69.0,97.2,2016,True
84K367,2016,2017,4,All Students,73,344.0,0.0,0.0,1.0,1.4,32.0,43.8,40.0,54.8,72.0,98.6,2017,True
84K367,2017,2018,4,All Students,76,617.0,1.0,1.3,3.0,3.9,35.0,46.1,37.0,48.7,72.0,94.7,2018,True
84K367,2018,2019,4,All Students,65,616.0,1.0,1.5,2.0,3.1,31.0,47.7,31.0,47.7,62.0,95.4,2019,True
84K367,2015,2016,5,All Students,56,347.0,0.0,0.0,2.0,3.6,24.0,42.9,30.0,53.6,54.0,96.4,2016,True
84K367,2016,2017,5,All Students,99,335.0,2.0,2.0,16.0,16.2,48.0,48.5,33.0,33.3,81.0,81.8,2017,True
84K367,2017,2018,5,All Students,119,622.0,6.0,5.0,15.0,12.6,24.0,20.2,74.0,62.2,98.0,82.4,2018,True
84K367,2018,2019,5,All Students,101,615.0,4.0,4.0,20.0,19.8,44.0,43.6,33.0,32.7,77.0,76.2,2019,True
84K367,2016,2017,6,All Students,52,340.0,0.0,0.0,1.0,1.9,19.0,36.5,32.0,61.5,51.0,98.1,2017,True
84K367,2017,2018,6,All Students,86,618.0,1.0,1.2,5.0,5.8,22.0,25.6,58.0,67.4,80.0,93.0,2018,True
84K367,2018,2019,6,All Students,88,621.0,0.0,0.0,2.0,2.3,13.0,14.8,73.0,83.0,86.0,97.7,2019,True
84K367,2017,2018,7,All Students,48,622.0,0.0,0.0,0.0,0.0,27.0,56.3,21.0,43.8,48.0,100.0,2018,True
84K367,2018,2019,7,All Students,77,617.0,1.0,1.3,8.0,10.4,42.0,54.5,26.0,33.8,68.0,88.3,2019,True
84K367,2018,2019,8,All Students,45,619.0,0.0,0.0,2.0,4.4,14.0,31.1,29.0,64.4,43.0,95.6,2019,True
84K367,2013,2014,All Grades,All Students,85,330.0,2.0,2.4,14.0,16.5,67.0,78.8,2.0,2.4,69.0,81.2,2014,True
84K367,2014,2015,All Grades,All Students,149,332.0,0.0,0.0,25.0,16.8,104.0,69.8,20.0,13.4,124.0,83.2,2015,True
84K367,2015,2016,All Grades,All Students,203,347.0,1.0,0.5,8.0,3.9,96.0,47.3,98.0,48.3,194.0,95.6,2016,True
84K367,2016,2017,All Grades,All Students,304,341.0,2.0,0.7,19.0,6.3,156.0,51.3,127.0,41.8,283.0,93.1,2017,True
84K367,2017,2018,All Grades,All Students,414,620.0,8.0,1.9,27.0,6.5,168.0,40.6,211.0,51.0,379.0,91.5,2018,True
84K367,2018,2019,All Grades,All Students,454,618.0,6.0,1.3,36.0,7.9,197.0,43.4,215.0,47.4,412.0,90.7,2019,True
84K379,2012,2013,3,All Students,61,287.0,30.0,49.2,25.0,41.0,6.0,9.8,0.0,0.0,6.0,9.8,2013,True
84K379,2013,2014,3,All Students,60,286.0,30.0,50.0,19.0,31.7,11.0,18.3,0.0,0.0,11.0,18.3,2014,True
84K379,2014,2015,3,All Students,60,291.0,28.0,46.7,16.0,26.7,15.0,25.0,1.0,1.7,16.0,26.7,2015,True
84K379,2015,2016,3,All Students,58,308.0,12.0,20.7,26.0,44.8,16.0,27.6,4.0,6.9,20.0,34.5,2016,True
84K379,2016,2017,3,All Students,57,303.0,17.0,29.8,21.0,36.8,19.0,33.3,0.0,0.0,19.0,33.3,2017,True
84K379,2017,2018,3,All Students,58,608.0,2.0,3.4,21.0,36.2,29.0,50.0,6.0,10.3,35.0,60.3,2018,True
84K379,2018,2019,3,All Students,56,597.0,10.0,17.9,23.0,41.1,22.0,39.3,1.0,1.8,23.0,41.1,2019,True
84K379,2012,2013,4,All Students,64,296.0,19.0,29.7,32.0,50.0,11.0,17.2,2.0,3.1,13.0,20.3,2013,True
84K379,2013,2014,4,All Students,64,284.0,29.0,45.3,26.0,40.6,8.0,12.5,1.0,1.6,9.0,14.1,2014,True
84K379,2014,2015,4,All Students,60,285.0,25.0,41.7,30.0,50.0,5.0,8.3,0.0,0.0,5.0,8.3,2015,True
84K379,2015,2016,4,All Students,57,305.0,16.0,28.1,17.0,29.8,15.0,26.3,9.0,15.8,24.0,42.1,2016,True
84K379,2016,2017,4,All Students,58,317.0,7.0,12.1,20.0,34.5,16.0,27.6,15.0,25.9,31.0,53.4,2017,True
84K379,2017,2018,4,All Students,58,606.0,3.0,5.2,19.0,32.8,21.0,36.2,15.0,25.9,36.0,62.1,2018,True
84K379,2018,2019,4,All Students,59,600.0,10.0,16.9,18.0,30.5,22.0,37.3,9.0,15.3,31.0,52.5,2019,True
84K379,2013,2014,5,All Students,62,297.0,23.0,37.1,26.0,41.9,10.0,16.1,3.0,4.8,13.0,21.0,2014,True
84K379,2014,2015,5,All Students,62,278.0,30.0,48.4,25.0,40.3,6.0,9.7,1.0,1.6,7.0,11.3,2015,True
84K379,2015,2016,5,All Students,60,285.0,29.0,48.3,25.0,41.7,6.0,10.0,0.0,0.0,6.0,10.0,2016,True
84K379,2016,2017,5,All Students,62,289.0,29.0,46.8,17.0,27.4,10.0,16.1,6.0,9.7,16.0,25.8,2017,True
84K379,2017,2018,5,All Students,53,607.0,9.0,17.0,19.0,35.8,16.0,30.2,9.0,17.0,25.0,47.2,2018,True
84K379,2018,2019,5,All Students,57,601.0,17.0,29.8,20.0,35.1,15.0,26.3,5.0,8.8,20.0,35.1,2019,True
84K379,2014,2015,6,All Students,63,290.0,21.0,33.3,30.0,47.6,12.0,19.0,0.0,0.0,12.0,19.0,2015,True
84K379,2015,2016,6,All Students,63,283.0,28.0,44.4,26.0,41.3,7.0,11.1,2.0,3.2,9.0,14.3,2016,True
84K379,2016,2017,6,All Students,57,292.0,18.0,31.6,29.0,50.9,9.0,15.8,1.0,1.8,10.0,17.5,2017,True
84K379,2017,2018,6,All Students,66,598.0,22.0,33.3,14.0,21.2,13.0,19.7,17.0,25.8,30.0,45.5,2018,True
84K379,2018,2019,6,All Students,58,604.0,10.0,17.2,12.0,20.7,15.0,25.9,21.0,36.2,36.0,62.1,2019,True
84K379,2015,2016,7,All Students,58,303.0,12.0,20.7,27.0,46.6,16.0,27.6,3.0,5.2,19.0,32.8,2016,True
84K379,2016,2017,7,All Students,63,305.0,13.0,20.6,28.0,44.4,16.0,25.4,6.0,9.5,22.0,34.9,2017,True
84K379,2017,2018,7,All Students,55,599.0,12.0,21.8,27.0,49.1,12.0,21.8,4.0,7.3,16.0,29.1,2018,True
84K379,2018,2019,7,All Students,68,600.0,17.0,25.0,28.0,41.2,16.0,23.5,7.0,10.3,23.0,33.8,2019,True
84K379,2016,2017,8,All Students,56,311.0,9.0,16.1,20.0,35.7,20.0,35.7,7.0,12.5,27.0,48.2,2017,True
84K379,2017,2018,8,All Students,59,599.0,7.0,11.9,24.0,40.7,21.0,35.6,7.0,11.9,28.0,47.5,2018,True
84K379,2018,2019,8,All Students,54,600.0,6.0,11.1,22.0,40.7,20.0,37.0,6.0,11.1,26.0,48.1,2019,True
84K379,2012,2013,All Grades,All Students,125,291.0,49.0,39.2,57.0,45.6,17.0,13.6,2.0,1.6,19.0,15.2,2013,True
84K379,2013,2014,All Grades,All Students,186,289.0,82.0,44.1,71.0,38.2,29.0,15.6,4.0,2.2,33.0,17.7,2014,True
84K379,2014,2015,All Grades,All Students,245,286.0,104.0,42.4,101.0,41.2,38.0,15.5,2.0,0.8,40.0,16.3,2015,True
84K379,2015,2016,All Grades,All Students,296,296.0,97.0,32.8,121.0,40.9,60.0,20.3,18.0,6.1,78.0,26.4,2016,True
