mean_scale_score,total_enrollment,asian_pct,black_pct,hispanic_pct,white_pct,swd_pct,ell_pct,poverty_pct,charter,eni_pct,district
591.4237061,387,0.181,0.14,0.643,0.021,0.266,0.284,0.788,0,0.839,11
596.7272949,332,0.057,0.747,0.157,0.012,0.178,0.12,0.729,0,0.728,29
596.638916,319,0.072,0.643,0.201,0.031,0.213,0.085,0.859,0,0.74,27
600.7288208,418,0.029,0.206,0.742,0.01,0.251,0.251,0.868,0,0.918,8
608.5087891,712,0.643,0.087,0.171,0.066,0.221,0.147,0.77,0,0.757,2
592.0357056,94,0.085,0.681,0.16,0.043,0.287,0.128,0.947,0,0.893,13
612.0939941,661,0.72,0.017,0.107,0.13,0.154,0.198,0.605,0,0.46,26
603,451,0.002,0.279,0.696,0.007,0.22,0.124,0.96,1,0.943,84
584.654541,248,0.008,0.097,0.855,0.004,0.347,0.383,0.96,0,0.96,4
593.3383179,483,0.054,0.319,0.408,0.147,0.269,0.031,0.524,0,0.648,4
592.9523926,377,0.019,0.615,0.31,0.016,0.268,0.04,0.714,0,0.55,11
613.1176758,1252,0.605,0.019,0.121,0.243,0.153,0.119,0.583,0,0.5,20
601.6428833,475,0.015,0.114,0.861,0,0.206,0.114,0.789,0,0.867,10
602.6973877,567,0.254,0.062,0.215,0.455,0.233,0.286,0.845,0,0.815,21
609.7246704,1167,0.068,0.007,0.111,0.799,0.177,0.017,0.374,0,0.277,31
597.9595947,329,0.03,0.48,0.456,0.027,0.261,0.106,0.884,0,0.934,9
610.4249878,298,0.121,0.047,0.309,0.49,0.245,0.111,0.477,0,0.431,31
606.914917,296,0.041,0.03,0.456,0.409,0.193,0.061,0.361,0,0.422,6
590.8849487,344,0.006,0.39,0.59,0.009,0.352,0.244,0.948,0,0.96,9
603,731,0.189,0.056,0.389,0.327,0.114,0.059,0.746,1,0.551,84
590.6453857,652,0.112,0.133,0.706,0.037,0.253,0.316,0.899,0,0.907,10
577.7619019,339,0.041,0.481,0.428,0.027,0.316,0.106,0.92,0,0.96,30
605.0487671,1060,0.024,0.701,0.246,0.02,0.154,0.176,0.902,0,0.818,17
597.8249512,979,0.097,0.012,0.857,0.027,0.195,0.382,0.767,0,0.787,30
593.0999756,338,0.027,0.766,0.148,0.036,0.186,0.059,0.849,0,0.894,23
599.1829224,433,0.009,0.233,0.73,0.023,0.296,0.189,0.889,0,0.932,8
629,510,0.022,0.106,0.82,0.043,0.169,0.063,0.7,1,0.711,84
614.355835,773,0.088,0.27,0.573,0.039,0.212,0.027,0.712,0,0.776,4
599.5496216,1397,0.616,0.01,0.326,0.039,0.186,0.465,0.926,0,0.933,15
599.5918579,539,0.017,0.801,0.113,0.059,0.213,0.082,0.868,0,0.807,17
605.5454712,678,0.015,0.013,0.109,0.848,0.221,0.006,0.26,0,0.179,27
584.852478,170,0.012,0.912,0.053,0.006,0.182,0.041,0.7,0,0.579,29
589.3359985,1036,0.025,0.047,0.908,0.011,0.184,0.247,0.873,0,0.924,9
590.6206665,238,0.004,0.437,0.542,0.017,0.244,0.143,0.95,0,0.894,32
602.9502563,1447,0.196,0.126,0.567,0.099,0.234,0.139,0.804,0,0.781,15
597.8461304,312,0.016,0.538,0.397,0.029,0.26,0.077,0.96,0,0.813,22
596.5999756,281,0.018,0.687,0.256,0.014,0.249,0.071,0.96,0,0.96,23
594,600,0.012,0.428,0.525,0.015,0.223,0.095,0.778,1,0.858,84
590.4360352,383,0.005,0.533,0.402,0.034,0.222,0.037,0.89,0,0.818,11
596.5327759,498,0.024,0.072,0.894,0,0.267,0.287,0.882,0,0.907,6
611.6758423,994,0.698,0.007,0.175,0.092,0.121,0.142,0.653,0,0.567,25
593.1935425,433,0.021,0.111,0.834,0.03,0.236,0.18,0.935,0,0.882,10
610.6514893,313,0.038,0,0.073,0.882,0.224,0.019,0.22,0,0.173,31
617.350647,518,0.45,0.002,0.135,0.394,0.18,0.116,0.477,0,0.387,25
593.2411499,885,0.01,0.14,0.811,0.014,0.221,0.337,0.88,0,0.938,12
589.8980713,475,0.025,0.232,0.722,0.015,0.217,0.154,0.96,0,0.935,10
603.4615479,317,0.025,0.539,0.095,0.196,0.155,0.022,0.539,0,0.548,17
603.7999878,964,0.317,0.063,0.206,0.038,0.188,0.083,0.612,0,0.657,27
614.6633301,638,0.088,0.017,0.088,0.721,0.179,0.013,0.111,0,0.092,2
586.8421021,41,0,0.854,0.122,0,0.415,0.024,0.902,0,0.859,16
587.0914917,179,0.022,0.709,0.24,0.017,0.369,0.061,0.916,0,0.883,16
621.7574463,411,0.871,0,0.083,0.046,0.122,0.421,0.96,0,0.901,20
617.3100586,403,0.077,0.127,0.288,0.447,0.216,0.017,0.298,0,0.322,3
607,870,0.015,0.836,0.117,0.007,0.167,0.018,0.852,1,0.792,84
606.7391357,775,0.644,0.03,0.295,0.023,0.186,0.271,0.787,0,0.808,25
603.255127,714,0.181,0.02,0.72,0.063,0.174,0.234,0.835,0,0.719,27
594.8552856,578,0.033,0.896,0.059,0.003,0.161,0.029,0.723,0,0.535,29
607.888916,470,0.004,0.849,0.094,0.028,0.117,0.062,0.868,0,0.802,17
608,774,0.0064599481411278,0.334625333547592,0.61757105588913,0.0167958661913871,0.188630491495132,0.05,0.919,1,0.831,84
613.166687,773,0.088,0.27,0.573,0.039,0.212,0.027,0.712,0,0.776,4
598.9028931,344,0.044,0.561,0.346,0.012,0.279,0.061,0.884,0,0.754,11
597,430,0.0046511627733707,0.227906972169876,0.74651163816452,0.0069767441600561,0.239534884691238,0.165,0.844,1,0.888,84
596.3359985,804,0.147,0.009,0.815,0.027,0.193,0.305,0.77,0,0.806,30
583.6136475,389,0.015,0.753,0.188,0.028,0.231,0.062,0.936,0,0.896,23
588.1369629,478,0.025,0.749,0.144,0.054,0.199,0.069,0.776,0,0.783,22
587.5664063,897,0.039,0.194,0.647,0.107,0.216,0.08,0.799,0,0.841,11
589.7750244,586,0.15,0.102,0.52,0.196,0.208,0.232,0.713,0,0.765,30
595.1613159,447,0.186,0.586,0.152,0.038,0.172,0.076,0.727,0,0.729,22
605,700,0.004285714123398,0.485714286565781,0.497142851352692,0.0099999997764825,0.127142861485481,0.086,0.877,1,0.823,84
588,307,0.01,0.795,0.16,0.01,0.238,0.036,0.886,1,0.861,84
587.640625,771,0.082,0.503,0.375,0.016,0.227,0.188,0.778,0,0.797,29
589.0476074,477,0.017,0.291,0.681,0.006,0.273,0.289,0.933,0,0.96,9
612,731,0.189,0.056,0.389,0.327,0.114,0.059,0.746,1,0.551,84
623.2269897,718,0.089,0.206,0.39,0.259,0.166,0.006,0.499,0,0.531,5
591.6842041,257,0,0.611,0.358,0.016,0.237,0.023,0.77,0,0.779,11
604.6580811,1061,0.408,0.002,0.271,0.307,0.177,0.343,0.766,0,0.769,20
584.963623,278,0.007,0.223,0.763,0,0.187,0.291,0.96,0,0.96,10
600.1613159,528,0.059,0.299,0.153,0.394,0.22,0.006,0.233,0,0.303,13
609.3421021,309,0.097,0.172,0.398,0.317,0.23,0.126,0.78,0,0.686,31
579.7036743,512,0.029,0.51,0.281,0.131,0.207,0.076,0.703,0,0.696,3
610.2800293,316,0.437,0.035,0.212,0.259,0.171,0.054,0.275,0,0.224,26
608.9821167,486,0.066,0.148,0.235,0.49,0.204,0.041,0.385,0,0.366,2
609.8661499,1001,0.211,0.043,0.18,0.547,0.199,0.073,0.455,0,0.395,31
608.1351318,599,0.28,0.018,0.371,0.326,0.197,0.212,0.83,0,0.739,20
598.6170044,168,0.03,0.75,0.179,0.024,0.298,0.083,0.881,0,0.896,17
594.1967163,194,0.005,0.211,0.68,0.093,0.371,0.134,0.83,0,0.852,14
586.7987671,582,0.019,0.108,0.851,0.012,0.278,0.314,0.924,0,0.933,10
606,892,0.009,0.216,0.757,0.01,0.16,0.145,0.92,1,0.805,84
606.8288574,1788,0.402,0.018,0.553,0.017,0.194,0.179,0.773,0,0.781,24
617,892,0.009,0.216,0.757,0.01,0.16,0.145,0.92,1,0.805,84
593,710,0.014,0.568,0.052,0.356,0.176,0.049,0.696,1,0.557,84
587.0140991,515,0.002,0.054,0.926,0.014,0.181,0.169,0.895,0,0.92,32
597,391,0.133,0.522,0.281,0.031,0.202,0.095,0.783,1,0.671,84
587.4523926,291,0.01,0.509,0.443,0.014,0.351,0.086,0.9,0,0.926,14
615.1168823,1061,0.052,0.008,0.132,0.797,0.285,0.02,0.386,0,0.274,31
590.8275757,718,0.291,0.117,0.547,0.015,0.18,0.382,0.96,0,0.828,28
591.2715454,1022,0.042,0.084,0.823,0.036,0.217,0.167,0.863,0,0.809,10
617,223,0.009,0.794,0.152,0.004,0.143,0.031,0.816,1,0.735,84
587.6333618,264,0.042,0.527,0.148,0.246,0.254,0.049,0.652,0,0.655,13
606,576,0.191,0.057,0.646,0.09,0.179,0.075,0.672,1,0.572,84
593.0535889,779,0.036,0.425,0.474,0.032,0.375,0.082,0.96,0,0.943,31
609.6352539,1346,0.414,0.06,0.236,0.285,0.178,0.17,0.835,0,0.764,21
610.4615479,376,0.13,0.128,0.16,0.553,0.191,0.045,0.311,0,0.292,3
609,648,0.019,0.736,0.213,0.006,0.13,0.034,0.815,1,0.784,84
604.5581665,714,0.081,0.727,0.141,0.01,0.182,0.004,0.427,0,0.338,29
607.9089966,979,0.624,0.083,0.161,0.105,0.174,0.06,0.608,0,0.468,26
617.7310791,725,0.161,0.019,0.172,0.626,0.197,0.052,0.51,0,0.339,31
593.6911621,561,0.064,0.037,0.886,0.007,0.214,0.299,0.938,0,0.871,24
628,757,0.0092470273375511,0.628797888755798,0.342140018939972,0.0132100395858287,0.138705417513847,0.067,0.886,1,0.844,84
599.8204956,949,0.09,0.086,0.487,0.318,0.204,0.038,0.583,0,0.536,27
589.9130249,316,0.003,0.623,0.348,0.016,0.253,0.041,0.96,0,0.96,23
589.8571167,363,0.366,0.039,0.262,0.311,0.201,0.019,0.433,0,0.389,25
597.0999756,457,0.044,0.068,0.842,0.037,0.184,0.368,0.915,0,0.827,30
588.958313,230,0.017,0.143,0.83,0.004,0.213,0.135,0.939,0,0.919,10
588.590332,478,0.025,0.749,0.144,0.054,0.199,0.069,0.776,0,0.783,22
585.125,248,0.008,0.097,0.855,0.004,0.347,0.383,0.96,0,0.96,4
610.8226929,882,0.219,0.025,0.096,0.641,0.172,0.215,0.773,0,0.709,22
588.704895,569,0.019,0.1,0.861,0.016,0.248,0.325,0.891,0,0.928,4
590.3085327,613,0.002,0.362,0.617,0.011,0.245,0.093,0.96,0,0.949,8
618,540,0.009,0.183,0.78,0.022,0.146,0.148,0.883,1,0.788,84
627,586,0.0255972687155008,0.571672379970551,0.380546063184738,0.0034129691775888,0.151877135038376,0.046,0.887,1,0.858,84
606,301,0.013,0.608,0.362,0.003,0.229,0.08,0.96,1,0.906,84
610,473,0.053,0.268,0.173,0.423,0.243,0.015,0.311,1,0.368,84
596.0350952,500,0.144,0.004,0.782,0.07,0.248,0.338,0.852,0,0.823,15
591.4736938,286,0.021,0.731,0.122,0.098,0.206,0.01,0.738,0,0.63,16
598.4881592,763,0.06,0.223,0.657,0.05,0.195,0.077,0.877,0,0.843,8
613.7017822,882,0.54,0.164,0.127,0.018,0.135,0.042,0.79,0,0.622,28
607,708,0.011,0.647,0.318,0.007,0.182,0.042,0.799,1,0.776,84
599.4609375,581,0.05,0.059,0.664,0.203,0.234,0.074,0.683,0,0.527,8
597.862915,457,0.044,0.068,0.842,0.037,0.184,0.368,0.915,0,0.827,30
612.9130249,443,0.648,0.07,0.242,0.018,0.142,0.196,0.772,0,0.716,25
612.8615112,376,0.13,0.128,0.16,0.553,0.191,0.045,0.311,0,0.292,3
607.0968018,333,0.096,0.045,0.231,0.574,0.162,0.015,0.282,0,0.349,1
617.875,589,0.02,0.019,0.939,0.02,0.197,0.119,0.861,0,0.792,6
599,886,0.003,0.765,0.195,0.01,0.187,0.038,0.784,1,0.79,84
601.4484253,233,0.009,0.009,0.974,0.009,0.189,0.275,0.96,0,0.901,6
615,535,0.535,0.194,0.15,0.071,0.101,0.037,0.462,0,0.417,25
602.5,423,0.284,0,0.577,0.125,0.213,0.291,0.83,0,0.758,24
595.5435181,1335,0.049,0.225,0.482,0.226,0.302,0.076,0.786,0,0.722,31
605,503,0.006,0.893,0.085,0.006,0.243,0.036,0.827,1,0.766,84
605,839,0.005,0.892,0.08,0.002,0.147,0.012,0.831,1,0.716,84
615.7077026,617,0.29,0.135,0.143,0.363,0.147,0.141,0.334,0,0.293,2
624.5769043,414,0.126,0.01,0.104,0.732,0.147,0.046,0.135,0,0.091,2
601.3846436,525,0.177,0.084,0.322,0.4,0.288,0.168,0.661,0,0.655,31
626,619,0.031,0.75,0.166,0.044,0.142,0.01,0.712,1,0.66,84
628,338,0.015,0.899,0.059,0.012,0.109,0.027,0.751,1,0.69,84
595.9259033,204,0.005,0.74,0.191,0.015,0.216,0.025,0.833,0,0.762,17
593,255,0,0.886,0.082,0.008,0.098,0.008,0.718,1,0.581,84
591.7199097,716,0.031,0.264,0.661,0.034,0.226,0.131,0.902,0,0.92,7
590.0227051,896,0.029,0.574,0.329,0.05,0.25,0.083,0.936,0,0.87,27
583.6190186,729,0.004,0.277,0.686,0.025,0.25,0.246,0.96,0,0.96,7
581,481,0.008,0.478,0.486,0.004,0.607,0.129,0.896,1,0.901,84
594.3548584,294,0.007,0.177,0.793,0.007,0.201,0.105,0.946,0,0.947,12
613.5661621,1060,0.024,0.701,0.246,0.02,0.154,0.176,0.902,0,0.818,17
592.3030396,294,0.007,0.177,0.793,0.007,0.201,0.105,0.946,0,0.947,12
591.9705811,260,0.027,0.492,0.438,0.019,0.292,0.146,0.888,0,0.856,13
579,481,0.008,0.478,0.486,0.004,0.607,0.129,0.896,1,0.901,84
604.5452881,1111,0.464,0.018,0.331,0.167,0.185,0.248,0.727,0,0.77,15
590.8928833,433,0.009,0.233,0.73,0.023,0.296,0.189,0.889,0,0.932,8
582.6346436,298,0.06,0.292,0.584,0.054,0.326,0.235,0.883,0,0.88,31
598.7441406,817,0.55,0.037,0.244,0.159,0.171,0.41,0.841,0,0.884,20
602,647,0.022,0.479,0.465,0.011,0.187,0.014,0.76,1,0.793,84
598.8989868,979,0.097,0.012,0.857,0.027,0.195,0.382,0.767,0,0.787,30
602.444458,244,0.008,0.016,0.16,0.799,0.291,0.016,0.434,0,0.356,27
603,619,0.152,0.643,0.157,0.026,0.184,0.118,0.817,1,0.73,84
606,694,0.046,0.182,0.228,0.409,0.301,0.042,0.343,0,0.374,15
588.2437134,392,0.092,0.707,0.184,0.008,0.13,0.079,0.865,0,0.866,17
602.1072998,1506,0.579,0.018,0.297,0.099,0.142,0.135,0.744,0,0.637,25
612.0159912,588,0.158,0.029,0.488,0.289,0.105,0.095,0.65,0,0.537,24
600.1454468,664,0.5,0.093,0.259,0.114,0.19,0.158,0.785,0,0.687,25
612.7142944,326,0.064,0.135,0.276,0.512,0.294,0.009,0.374,0,0.378,31
603.8305054,416,0.01,0.911,0.058,0.019,0.212,0.031,0.837,0,0.719,18
600.40625,539,0.017,0.801,0.113,0.059,0.213,0.082,0.868,0,0.807,17
620,323,0.0340557284653186,0.61919504404068,0.294117659330368,0.0247678011655807,0.117647059261799,0.025,0.628,1,0.592,84
591.6213379,646,0.036,0.147,0.78,0.019,0.24,0.404,0.96,0,0.944,10
601.9285889,547,0.022,0.234,0.724,0.013,0.203,0.033,0.815,0,0.865,7
587.5640869,278,0.004,0.691,0.277,0.018,0.367,0.112,0.96,0,0.96,23
621,331,0.0090634441003203,0.504531741142273,0.483383685350418,0,0.0634441077709198,0.045,0.798,1,0.787,84
584.8068237,319,0.009,0.304,0.661,0.022,0.276,0.307,0.893,0,0.929,9
606.71875,663,0.041,0.071,0.324,0.507,0.176,0.069,0.376,0,0.395,3
600.614563,1567,0.086,0.05,0.627,0.225,0.213,0.096,0.732,0,0.61,8
604.2272949,703,0.257,0.014,0.629,0.095,0.202,0.279,0.829,0,0.719,25
597.4594727,476,0.076,0.653,0.21,0.027,0.216,0.065,0.903,0,0.782,28
586.3268433,626,0.062,0.42,0.457,0.037,0.153,0.16,0.834,0,0.838,27
623.0875244,718,0.089,0.206,0.39,0.259,0.166,0.006,0.499,0,0.531,5
598.8181763,496,0.032,0.625,0.319,0.004,0.226,0.03,0.829,0,0.802,19
612.9295044,547,0.389,0.408,0.117,0.026,0.154,0.016,0.72,0,0.598,28
613.3858032,1078,0.636,0.042,0.151,0.147,0.126,0.067,0.566,0,0.42,26
598.7628174,495,0.002,0.018,0.962,0.018,0.208,0.366,0.96,0,0.903,6
606.6769409,1351,0.329,0.011,0.207,0.44,0.144,0.273,0.82,0,0.773,20
599.9932251,902,0.031,0.815,0.084,0.054,0.184,0.08,0.631,0,0.653,18
615.4056396,766,0.29,0.008,0.085,0.612,0.125,0.231,0.574,0,0.551,22
580.6271362,406,0.02,0.485,0.443,0.022,0.288,0.071,0.916,0,0.913,5
596,106,0.019,0.83,0.142,0,0.217,0.009,0.774,1,0.823,84
586.1880493,312,0.003,0.045,0.939,0.013,0.24,0.186,0.946,0,0.918,32
615.31427,635,0.698,0.058,0.12,0.027,0.134,0.094,0.854,0,0.723,28
610.6610718,1079,0.343,0.016,0.513,0.116,0.159,0.219,0.762,0,0.638,25
591.9354858,360,0.003,0.756,0.156,0.025,0.206,0.164,0.85,0,0.811,17
620,419,0.172,0.105,0.678,0.043,0.091,0.093,0.862,1,0.765,84
595.2893066,1292,0.38,0.063,0.483,0.046,0.149,0.187,0.813,0,0.862,11
597.1898804,547,0.022,0.234,0.724,0.013,0.203,0.033,0.815,0,0.865,7
612.8370972,1088,0.54,0.005,0.201,0.243,0.128,0.121,0.512,0,0.405,25
613,1060,0.0018867924809455,0.419811308383942,0.559433937072754,0.0066037736833095,0.153773590922356,0.096,0.881,1,0.826,84
592,600,0.012,0.428,0.525,0.015,0.223,0.095,0.778,1,0.858,84
628,753,0.012,0.667,0.274,0.02,0.143,0.057,0.826,1,0.817,84
601.888916,599,0.28,0.018,0.371,0.326,0.197,0.212,0.83,0,0.739,20
592.0227051,896,0.029,0.574,0.329,0.05,0.25,0.083,0.936,0,0.87,27
592.9736938,949,0.194,0.241,0.418,0.111,0.181,0.15,0.8,0,0.741,22
604.4000244,489,0.323,0.254,0.321,0.029,0.184,0.076,0.74,0,0.591,29
595.9107056,381,0.013,0.194,0.738,0.045,0.236,0.165,0.879,0,0.911,14
592.7692261,216,0.037,0.773,0.157,0.023,0.338,0.037,0.847,0,0.833,16
581.4716797,622,0.014,0.397,0.537,0.024,0.193,0.164,0.96,0,0.944,12
592.0696411,381,0.013,0.194,0.738,0.045,0.236,0.165,0.879,0,0.911,14
625,450,0.02,0.873,0.076,0.004,0.142,0.004,0.667,1,0.506,84
581.5213013,300,0.03,0.607,0.347,0.003,0.243,0.063,0.877,0,0.857,11
633,1208,0.013,0.673,0.218,0.015,0.134,0.017,0.778,1,0.754,84
629.8488159,563,0.639,0.012,0.053,0.233,0.144,0.016,0.352,0,0.375,2
602.578125,1134,0.467,0.195,0.221,0.034,0.132,0.072,0.615,0,0.665,27
612.1699829,661,0.72,0.017,0.107,0.13,0.154,0.198,0.605,0,0.46,26
587.1986694,339,0.006,0.336,0.611,0.015,0.298,0.159,0.897,0,0.929,12
597.1153564,312,0.045,0.09,0.394,0.442,0.202,0.035,0.522,0,0.397,11
600.8434448,426,0.038,0.136,0.582,0.23,0.195,0.11,0.674,0,0.666,3
590.4680786,281,0.096,0.26,0.601,0.032,0.431,0.085,0.936,0,0.916,1
599.8475952,317,0.025,0.539,0.095,0.196,0.155,0.022,0.539,0,0.548,17
602,580,0.005,0.234,0.753,0.002,0.133,0.093,0.905,1,0.855,84
606,1293,0.002,0.923,0.058,0.004,0.155,0.005,0.783,1,0.671,84
601.333313,427,0.138,0.098,0.482,0.234,0.248,0.033,0.543,0,0.558,30
588.0737305,761,0.013,0.018,0.963,0.003,0.196,0.23,0.96,0,0.891,24
610.4500122,898,0.078,0.031,0.145,0.65,0.192,0.03,0.101,0,0.115,3
614.0484009,535,0.535,0.194,0.15,0.071,0.101,0.037,0.462,0,0.417,25
610.3400269,1116,0.349,0.075,0.176,0.349,0.162,0.048,0.434,0,0.407,2
594.2783203,818,0.016,0.164,0.8,0.009,0.268,0.275,0.91,0,0.96,8
610.8706055,737,0.24,0.043,0.252,0.4,0.121,0.054,0.244,0,0.21,30
590.9805908,338,0.065,0.698,0.207,0.03,0.216,0.024,0.899,0,0.703,19
606.2678833,359,0.162,0.265,0.51,0.047,0.284,0.095,0.925,0,0.868,30
606,580,0.005,0.234,0.753,0.002,0.133,0.093,0.905,1,0.855,84
614,779,0.001,0.841,0.137,0.005,0.127,0.018,0.896,1,0.819,84
590.5494385,222,0,0.378,0.604,0.014,0.338,0.027,0.896,0,0.945,14
605.3758545,723,0.04,0.3,0.231,0.361,0.209,0.072,0.466,0,0.493,15
609.5098267,731,0.094,0.053,0.163,0.631,0.211,0.044,0.23,0,0.184,2
591.039978,263,0,0.863,0.118,0.019,0.19,0.038,0.829,0,0.844,17
616.71521,1379,0.182,0.068,0.164,0.532,0.178,0.03,0.31,0,0.289,2
606.7235107,481,0.029,0.43,0.208,0.274,0.162,0.048,0.584,0,0.495,13
624,1208,0.013,0.673,0.218,0.015,0.134,0.017,0.778,1,0.754,84
609.8571167,337,0.187,0.036,0.424,0.335,0.282,0.223,0.668,0,0.74,21
588.796875,475,0.025,0.232,0.722,0.015,0.217,0.154,0.96,0,0.935,10
595.111084,265,0.094,0.306,0.491,0.053,0.302,0.102,0.96,0,0.837,4
584.5357056,133,0.038,0.496,0.361,0.098,0.353,0.15,0.925,0,0.892,3
616.3877563,587,0.465,0.036,0.082,0.4,0.141,0.172,0.886,0,0.849,22
586.5499878,216,0.028,0.569,0.319,0.056,0.241,0.056,0.861,0,0.844,16
614.456604,559,0.191,0.009,0.199,0.585,0.165,0.063,0.335,0,0.265,25
588.6956787,562,0.034,0.294,0.642,0.011,0.265,0.292,0.96,0,0.899,27
606.944458,859,0.205,0.136,0.453,0.172,0.248,0.177,0.723,0,0.685,31
600,576,0.191,0.057,0.646,0.09,0.179,0.075,0.672,1,0.572,84
604.333313,848,0.233,0.179,0.442,0.019,0.175,0.15,0.91,0,0.779,28
595.9885254,608,0.013,0.039,0.914,0.026,0.148,0.054,0.822,0,0.799,6
609.0891113,781,0.236,0.058,0.387,0.269,0.215,0.124,0.627,0,0.566,28
607.6658936,748,0.766,0.055,0.103,0.052,0.12,0.16,0.904,0,0.682,29
617.788208,773,0.088,0.27,0.573,0.039,0.212,0.027,0.712,0,0.776,4
596.4767456,525,0.177,0.084,0.322,0.4,0.288,0.168,0.661,0,0.655,31
607.5404053,964,0.317,0.063,0.206,0.038,0.188,0.083,0.612,0,0.657,27
629,510,0.022,0.106,0.82,0.043,0.169,0.063,0.7,1,0.711,84
608,681,0.0029368575196713,0.609397947788239,0.362701922655106,0.0073421439155936,0.0925110131502151,0.095,0.883,1,0.88,84
593.7575684,653,0.228,0.057,0.671,0.009,0.172,0.345,0.833,0,0.87,28
595.9223633,244,0.033,0.529,0.336,0.078,0.254,0.098,0.885,0,0.782,27
611.9177856,346,0.017,0.329,0.633,0.017,0.199,0.092,0.864,0,0.833,7
572.8679199,614,0.024,0.761,0.195,0.01,0.204,0.05,0.941,0,0.936,23
624,627,0.005,0.868,0.078,0.011,0.144,0.011,0.791,1,0.66,84
593.31427,243,0.037,0.708,0.222,0.008,0.3,0.058,0.934,0,0.935,16
595.4906616,483,0.039,0.029,0.901,0.027,0.193,0.139,0.83,0,0.788,6
604.9692383,346,0.361,0.012,0.549,0.055,0.13,0.24,0.775,0,0.666,30
599,619,0.152,0.643,0.157,0.026,0.184,0.118,0.817,1,0.73,84
631,788,0.126,0.201,0.378,0.256,0.178,0.029,0.472,1,0.455,84
605.8255615,942,0.079,0.413,0.161,0.306,0.165,0.021,0.372,0,0.38,13
584.9267578,709,0.008,0.165,0.784,0.034,0.189,0.192,0.96,0,0.929,10
609.3488159,311,0.026,0.379,0.399,0.138,0.186,0.016,0.518,0,0.626,5
593.4441528,1230,0.057,0.164,0.715,0.044,0.216,0.162,0.823,0,0.866,10
598.3912964,392,0.092,0.707,0.184,0.008,0.13,0.079,0.865,0,0.866,17
605.0666504,164,0.03,0.811,0.11,0.018,0.274,0.061,0.96,0,0.918,17
606.2825928,844,0.091,0.072,0.431,0.355,0.148,0.043,0.283,0,0.26,10
595,508,0.037,0.236,0.679,0.037,0.222,0.173,0.876,1,0.805,84
615.7142944,1275,0.271,0.02,0.296,0.393,0.091,0.025,0.738,0,0.48,24
593.7705078,552,0.005,0.062,0.918,0.004,0.243,0.409,0.922,0,0.893,6
602.5,376,0.327,0.346,0.186,0.019,0.237,0.029,0.904,0,0.635,27
593.40448,447,0.186,0.586,0.152,0.038,0.172,0.076,0.727,0,0.729,22
607,856,0.002,0.911,0.061,0.007,0.112,0.008,0.746,1,0.559,84
613.8452148,1046,0.847,0.018,0.108,0.014,0.117,0.375,0.699,0,0.722,25
609,576,0.191,0.057,0.646,0.09,0.179,0.075,0.672,1,0.572,84
595,433,0.018,0.769,0.18,0.009,0.185,0.025,0.878,1,0.782,84
600.3571167,395,0.185,0.056,0.676,0.028,0.213,0.17,0.848,0,0.695,27
595.4277954,1648,0.098,0.07,0.481,0.338,0.203,0.174,0.664,0,0.728,11
606.7741699,786,0.056,0.37,0.148,0.399,0.202,0.046,0.557,0,0.477,22
605.7700195,1022,0.306,0.015,0.299,0.367,0.175,0.263,0.817,0,0.774,21
595.5,580,0.016,0.19,0.778,0.012,0.248,0.143,0.96,0,0.896,12
611,180,0.033,0.094,0.856,0.017,0.211,0.167,0.889,1,0.821,84
607,481,0.019,0.401,0.559,0.019,0.218,0.094,0.894,1,0.852,84
593.7405396,539,0.011,0.13,0.853,0.004,0.263,0.278,0.96,0,0.934,10
587.4423218,771,0.082,0.503,0.375,0.016,0.227,0.188,0.778,0,0.797,29
617.4891357,1022,0.306,0.015,0.299,0.367,0.175,0.263,0.817,0,0.774,21
610.7963257,468,0.158,0.041,0.128,0.532,0.19,0.017,0.137,0,0.111,2
586.296875,229,0.026,0.127,0.83,0.009,0.293,0.354,0.934,0,0.96,10
584.2399902,247,0.004,0.243,0.749,0,0.283,0.247,0.96,0,0.939,7
595.333313,324,0.059,0.151,0.306,0.392,0.228,0.015,0.296,0,0.359,2
597.4103394,1509,0.074,0.001,0.907,0.014,0.193,0.451,0.871,0,0.899,24
612,322,0.0527950301766395,0.568322956562042,0.313664585351944,0.0527950301766395,0.068322978913784,0.012,0.711,1,0.543,84
622.1544189,1252,0.605,0.019,0.121,0.243,0.153,0.119,0.583,0,0.5,20
599.1333618,305,0.21,0.026,0.534,0.187,0.21,0.167,0.643,0,0.679,15
601,973,0.005,0.286,0.697,0.008,0.227,0.141,0.913,1,0.865,84
590,333,0,0.748,0.237,0,0.228,0.015,0.694,1,0.763,84
601.7977295,233,0.009,0.009,0.974,0.009,0.189,0.275,0.96,0,0.901,6
607.802063,545,0.086,0.011,0.152,0.732,0.283,0.042,0.365,0,0.336,31
611.7999878,629,0.025,0.154,0.79,0.017,0.232,0.118,0.843,0,0.802,8
594.1218872,623,0.162,0.459,0.215,0.014,0.197,0.103,0.807,0,0.751,28
587.1551514,357,0.003,0.022,0.964,0.011,0.21,0.277,0.936,0,0.904,6
591.7428589,134,0.037,0.724,0.187,0.007,0.336,0.082,0.96,0,0.927,23
592.4675293,611,0.025,0.863,0.039,0.062,0.182,0.146,0.869,0,0.707,18
588.6407471,384,0.005,0.638,0.307,0.021,0.284,0.091,0.922,0,0.924,5
587.9048462,506,0.091,0.026,0.826,0.049,0.241,0.368,0.933,0,0.893,15
