dbn,ay,test_year,grade,category,number_tested,mean_scale_score,level_1_n,level_1_pct,level_2_n,level_2_pct,level_3_n,level_3_pct,level_4_n,level_4_pct,level_3_4_n,level_3_4_pct,year,charter
84K357,2012,2013,8,All Students,55,314.0,4.0,7.3,30.0,54.5,17.0,30.9,4.0,7.3,21.0,38.2,2013,True
84K357,2013,2014,8,All Students,78,303.0,17.0,21.8,40.0,51.3,18.0,23.1,3.0,3.8,21.0,26.9,2014,True
84K357,2014,2015,8,All Students,81,318.0,8.0,9.9,38.0,46.9,27.0,33.3,8.0,9.9,35.0,43.2,2015,True
84K357,2015,2016,8,All Students,81,317.0,11.0,13.6,38.0,46.9,18.0,22.2,14.0,17.3,32.0,39.5,2016,True
84K357,2016,2017,8,All Students,78,316.0,12.0,15.4,29.0,37.2,21.0,26.9,16.0,20.5,37.0,47.4,2017,True
84K357,2017,2018,8,All Students,78,613.0,11.0,14.1,19.0,24.4,17.0,21.8,31.0,39.7,48.0,61.5,2018,True
84K357,2018,2019,8,All Students,75,616.0,6.0,8.0,17.0,22.7,20.0,26.7,32.0,42.7,52.0,69.3,2019,True
84K357,2012,2013,All Grades,All Students,319,294.0,118.0,37.0,153.0,48.0,41.0,12.9,7.0,2.2,48.0,15.0,2013,True
84K357,2013,2014,All Grades,All Students,345,299.0,110.0,31.9,147.0,42.6,75.0,21.7,13.0,3.8,88.0,25.5,2014,True
84K357,2014,2015,All Grades,All Students,351,308.0,85.0,24.2,134.0,38.2,99.0,28.2,33.0,9.4,132.0,37.6,2015,True
84K357,2015,2016,All Grades,All Students,338,305.0,92.0,27.2,129.0,38.2,79.0,23.4,38.0,11.2,117.0,34.6,2016,True
84K357,2016,2017,All Grades,All Students,409,311.0,88.0,21.5,141.0,34.5,111.0,27.1,69.0,16.9,180.0,44.0,2017,True
84K357,2017,2018,All Grades,All Students,460,605.0,91.0,19.8,102.0,22.2,140.0,30.4,127.0,27.6,267.0,58.0,2018,True
84K357,2018,2019,All Grades,All Students,473,608.0,62.0,13.1,93.0,19.7,143.0,30.2,175.0,37.0,318.0,67.2,2019,True
84K358,2012,2013,3,All Students,76,310.0,9.0,11.8,33.0,43.4,23.0,30.3,11.0,14.5,34.0,44.7,2013,True
84K358,2013,2014,3,All Students,86,308.0,18.0,20.9,23.0,26.7,37.0,43.0,8.0,9.3,45.0,52.3,2014,True
84K358,2014,2015,3,All Students,91,305.0,19.0,20.9,35.0,38.5,28.0,30.8,9.0,9.9,37.0,40.7,2015,True
84K358,2015,2016,3,All Students,94,339.0,1.0,1.1,12.0,12.8,32.0,34.0,49.0,52.1,81.0,86.2,2016,True
84K358,2016,2017,3,All Students,90,336.0,2.0,2.2,17.0,18.9,26.0,28.9,45.0,50.0,71.0,78.9,2017,True
84K358,2017,2018,3,All Students,92,619.0,0.0,0.0,1.0,1.1,24.0,26.1,67.0,72.8,91.0,98.9,2018,True
84K358,2018,2019,3,All Students,96,614.0,1.0,1.0,12.0,12.5,34.0,35.4,49.0,51.0,83.0,86.5,2019,True
84K358,2012,2013,4,All Students,82,308.0,12.0,14.6,36.0,43.9,25.0,30.5,9.0,11.0,34.0,41.5,2013,True
84K358,2013,2014,4,All Students,74,317.0,5.0,6.8,29.0,39.2,31.0,41.9,9.0,12.2,40.0,54.1,2014,True
84K358,2014,2015,4,All Students,81,311.0,14.0,17.3,23.0,28.4,33.0,40.7,11.0,13.6,44.0,54.3,2015,True
84K358,2015,2016,4,All Students,87,316.0,13.0,14.9,24.0,27.6,26.0,29.9,24.0,27.6,50.0,57.5,2016,True
84K358,2016,2017,4,All Students,93,327.0,5.0,5.4,24.0,25.8,34.0,36.6,30.0,32.3,64.0,68.8,2017,True
84K358,2017,2018,4,All Students,89,611.0,1.0,1.1,24.0,27.0,25.0,28.1,39.0,43.8,64.0,71.9,2018,True
84K358,2018,2019,4,All Students,89,610.0,4.0,4.5,21.0,23.6,27.0,30.3,37.0,41.6,64.0,71.9,2019,True
84K358,2012,2013,5,All Students,75,300.0,23.0,30.7,35.0,46.7,17.0,22.7,0.0,0.0,17.0,22.7,2013,True
84K358,2013,2014,5,All Students,79,311.0,20.0,25.3,23.0,29.1,29.0,36.7,7.0,8.9,36.0,45.6,2014,True
84K358,2014,2015,5,All Students,70,304.0,21.0,30.0,28.0,40.0,19.0,27.1,2.0,2.9,21.0,30.0,2015,True
84K358,2015,2016,5,All Students,66,324.0,6.0,9.1,20.0,30.3,31.0,47.0,9.0,13.6,40.0,60.6,2016,True
84K358,2016,2017,5,All Students,60,323.0,5.0,8.3,17.0,28.3,25.0,41.7,13.0,21.7,38.0,63.3,2017,True
84K358,2017,2018,5,All Students,59,612.0,0.0,0.0,13.0,22.0,24.0,40.7,22.0,37.3,46.0,78.0,2018,True
84K358,2018,2019,5,All Students,60,618.0,3.0,5.0,2.0,3.3,18.0,30.0,37.0,61.7,55.0,91.7,2019,True
84K358,2012,2013,6,All Students,79,333.0,2.0,2.5,22.0,27.8,20.0,25.3,35.0,44.3,55.0,69.6,2013,True
84K358,2013,2014,6,All Students,77,320.0,7.0,9.1,27.0,35.1,26.0,33.8,17.0,22.1,43.0,55.8,2014,True
84K358,2014,2015,6,All Students,73,320.0,9.0,12.3,26.0,35.6,23.0,31.5,15.0,20.5,38.0,52.1,2015,True
84K358,2015,2016,6,All Students,60,326.0,3.0,5.0,15.0,25.0,22.0,36.7,20.0,33.3,42.0,70.0,2016,True
84K358,2016,2017,6,All Students,61,338.0,0.0,0.0,10.0,16.4,21.0,34.4,30.0,49.2,51.0,83.6,2017,True
84K358,2017,2018,6,All Students,63,614.0,6.0,9.5,8.0,12.7,20.0,31.7,29.0,46.0,49.0,77.8,2018,True
84K358,2018,2019,6,All Students,61,620.0,1.0,1.6,4.0,6.6,14.0,23.0,42.0,68.9,56.0,91.8,2019,True
84K358,2012,2013,7,All Students,72,318.0,6.0,8.3,34.0,47.2,27.0,37.5,5.0,6.9,32.0,44.4,2013,True
84K358,2013,2014,7,All Students,80,330.0,1.0,1.3,21.0,26.3,43.0,53.8,15.0,18.8,58.0,72.5,2014,True
84K358,2014,2015,7,All Students,75,318.0,7.0,9.3,31.0,41.3,29.0,38.7,8.0,10.7,37.0,49.3,2015,True
84K358,2015,2016,7,All Students,64,334.0,3.0,4.7,17.0,26.6,23.0,35.9,21.0,32.8,44.0,68.8,2016,True
84K358,2016,2017,7,All Students,58,334.0,2.0,3.4,10.0,17.2,29.0,50.0,17.0,29.3,46.0,79.3,2017,True
84K358,2017,2018,7,All Students,59,619.0,1.0,1.7,4.0,6.8,20.0,33.9,34.0,57.6,54.0,91.5,2018,True
84K358,2018,2019,7,All Students,58,615.0,3.0,5.2,6.0,10.3,24.0,41.4,25.0,43.1,49.0,84.5,2019,True
84K358,2012,2013,8,All Students,65,329.0,2.0,3.1,20.0,30.8,29.0,44.6,14.0,21.5,43.0,66.2,2013,True
84K358,2013,2014,8,All Students,69,329.0,1.0,1.4,24.0,34.8,37.0,53.6,7.0,10.1,44.0,63.8,2014,True
84K358,2014,2015,8,All Students,77,332.0,2.0,2.6,20.0,26.0,35.0,45.5,20.0,26.0,55.0,71.4,2015,True
84K358,2015,2016,8,All Students,69,332.0,2.0,2.9,17.0,24.6,30.0,43.5,20.0,29.0,50.0,72.5,2016,True
84K358,2016,2017,8,All Students,56,336.0,3.0,5.4,9.0,16.1,27.0,48.2,17.0,30.4,44.0,78.6,2017,True
84K358,2017,2018,8,All Students,60,622.0,2.0,3.3,7.0,11.7,13.0,21.7,38.0,63.3,51.0,85.0,2018,True
84K358,2018,2019,8,All Students,54,627.0,0.0,0.0,0.0,0.0,15.0,27.8,39.0,72.2,54.0,100.0,2019,True
84K358,2012,2013,All Grades,All Students,449,316.0,54.0,12.0,180.0,40.1,141.0,31.4,74.0,16.5,215.0,47.9,2013,True
84K358,2013,2014,All Grades,All Students,465,319.0,52.0,11.2,147.0,31.6,203.0,43.7,63.0,13.5,266.0,57.2,2014,True
84K358,2014,2015,All Grades,All Students,467,315.0,72.0,15.4,163.0,34.9,167.0,35.8,65.0,13.9,232.0,49.7,2015,True
84K358,2015,2016,All Grades,All Students,440,329.0,28.0,6.4,105.0,23.9,164.0,37.3,143.0,32.5,307.0,69.8,2016,True
84K358,2016,2017,All Grades,All Students,418,332.0,17.0,4.1,87.0,20.8,162.0,38.8,152.0,36.4,314.0,75.1,2017,True
84K358,2017,2018,All Grades,All Students,422,616.0,10.0,2.4,57.0,13.5,126.0,29.9,229.0,54.3,355.0,84.1,2018,True
84K358,2018,2019,All Grades,All Students,418,617.0,12.0,2.9,45.0,10.8,132.0,31.6,229.0,54.8,361.0,86.4,2019,True
84K360,2012,2013,6,All Students,105,276.0,58.0,55.2,42.0,40.0,4.0,3.8,1.0,1.0,5.0,4.8,2013,True
84K360,2013,2014,6,All Students,106,271.0,76.0,71.7,24.0,22.6,6.0,5.7,0.0,0.0,6.0,5.7,2014,True
84K360,2014,2015,6,All Students,104,284.0,47.0,45.2,37.0,35.6,17.0,16.3,3.0,2.9,20.0,19.2,2015,True
84K360,2015,2016,6,All Students,85,280.0,45.0,52.9,25.0,29.4,14.0,16.5,1.0,1.2,15.0,17.6,2016,True
84K360,2016,2017,6,All Students,92,280.0,46.0,50.0,28.0,30.4,9.0,9.8,9.0,9.8,18.0,19.6,2017,True
84K360,2017,2018,6,All Students,75,595.0,32.0,42.7,16.0,21.3,16.0,21.3,11.0,14.7,27.0,36.0,2018,True
84K360,2018,2019,6,All Students,104,588.0,51.0,49.0,35.0,33.7,17.0,16.3,1.0,1.0,18.0,17.3,2019,True
84K360,2013,2014,7,All Students,97,284.0,60.0,61.9,31.0,32.0,6.0,6.2,0.0,0.0,6.0,6.2,2014,True
84K360,2014,2015,7,All Students,96,284.0,55.0,57.3,33.0,34.4,8.0,8.3,0.0,0.0,8.0,8.3,2015,True
84K360,2015,2016,7,All Students,90,293.0,35.0,38.9,35.0,38.9,17.0,18.9,3.0,3.3,20.0,22.2,2016,True
84K360,2016,2017,7,All Students,102,288.0,50.0,49.0,31.0,30.4,17.0,16.7,4.0,3.9,21.0,20.6,2017,True
84K360,2017,2018,7,All Students,101,591.0,50.0,49.5,26.0,25.7,19.0,18.8,6.0,5.9,25.0,24.8,2018,True
84K360,2018,2019,7,All Students,91,601.0,20.0,22.0,34.0,37.4,22.0,24.2,15.0,16.5,37.0,40.7,2019,True
84K360,2014,2015,8,All Students,97,275.0,62.0,63.9,31.0,32.0,4.0,4.1,0.0,0.0,4.0,4.1,2015,True
84K360,2015,2016,8,All Students,94,277.0,56.0,59.6,26.0,27.7,10.0,10.6,2.0,2.1,12.0,12.8,2016,True
84K360,2016,2017,8,All Students,95,279.0,51.0,53.7,38.0,40.0,4.0,4.2,2.0,2.1,6.0,6.3,2017,True
84K360,2017,2018,8,All Students,97,595.0,42.0,43.3,30.0,30.9,17.0,17.5,8.0,8.2,25.0,25.8,2018,True
84K360,2018,2019,8,All Students,93,590.0,57.0,61.3,21.0,22.6,11.0,11.8,4.0,4.3,15.0,16.1,2019,True
84K360,2012,2013,All Grades,All Students,105,276.0,58.0,55.2,42.0,40.0,4.0,3.8,1.0,1.0,5.0,4.8,2013,True
84K360,2013,2014,All Grades,All Students,203,277.0,136.0,67.0,55.0,27.1,12.0,5.9,0.0,0.0,12.0,5.9,2014,True
84K360,2014,2015,All Grades,All Students,297,281.0,164.0,55.2,101.0,34.0,29.0,9.8,3.0,1.0,32.0,10.8,2015,True
84K360,2015,2016,All Grades,All Students,269,283.0,136.0,50.6,86.0,32.0,41.0,15.2,6.0,2.2,47.0,17.5,2016,True
84K360,2016,2017,All Grades,All Students,289,283.0,147.0,50.9,97.0,33.6,30.0,10.4,15.0,5.2,45.0,15.6,2017,True
84K360,2017,2018,All Grades,All Students,273,594.0,124.0,45.4,72.0,26.4,52.0,19.0,25.0,9.2,77.0,28.2,2018,True
84K360,2018,2019,All Grades,All Students,288,593.0,128.0,44.4,90.0,31.3,50.0,17.4,20.0,6.9,70.0,24.3,2019,True
84K362,2012,2013,3,All Students,51,313.0,11.0,21.6,19.0,37.3,12.0,23.5,9.0,17.6,21.0,41.2,2013,True
84K362,2013,2014,3,All Students,56,327.0,2.0,3.6,8.0,14.3,30.0,53.6,16.0,28.6,46.0,82.1,2014,True
84K362,2014,2015,3,All Students,53,338.0,1.0,1.9,9.0,17.0,18.0,34.0,25.0,47.2,43.0,81.1,2015,True
84K362,2015,2016,3,All Students,55,342.0,3.0,5.5,7.0,12.7,16.0,29.1,29.0,52.7,45.0,81.8,2016,True
84K362,2016,2017,3,All Students,56,337.0,1.0,1.8,7.0,12.5,22.0,39.3,26.0,46.4,48.0,85.7,2017,True
84K362,2017,2018,3,All Students,57,621.0,0.0,0.0,2.0,3.5,16.0,28.1,39.0,68.4,55.0,96.5,2018,True
84K362,2018,2019,3,All Students,56,621.0,0.0,0.0,2.0,3.6,15.0,26.8,39.0,69.6,54.0,96.4,2019,True
84K362,2012,2013,4,All Students,46,330.0,1.0,2.2,9.0,19.6,24.0,52.2,12.0,26.1,36.0,78.3,2013,True
84K362,2013,2014,4,All Students,57,338.0,2.0,3.5,10.0,17.5,17.0,29.8,28.0,49.1,45.0,78.9,2014,True
84K362,2014,2015,4,All Students,57,334.0,0.0,0.0,13.0,22.8,22.0,38.6,22.0,38.6,44.0,77.2,2015,True
84K362,2015,2016,4,All Students,52,318.0,6.0,11.5,22.0,42.3,9.0,17.3,15.0,28.8,24.0,46.2,2016,True
84K362,2016,2017,4,All Students,52,344.0,2.0,3.8,13.0,25.0,7.0,13.5,30.0,57.7,37.0,71.2,2017,True
84K362,2017,2018,4,All Students,57,615.0,3.0,5.3,13.0,22.8,10.0,17.5,31.0,54.4,41.0,71.9,2018,True
84K362,2018,2019,4,All Students,56,621.0,0.0,0.0,5.0,8.9,12.0,21.4,39.0,69.6,51.0,91.1,2019,True
84K362,2012,2013,5,All Students,52,323.0,7.0,13.5,17.0,32.7,16.0,30.8,12.0,23.1,28.0,53.8,2013,True
84K362,2013,2014,5,All Students,50,316.0,6.0,12.0,22.0,44.0,17.0,34.0,5.0,10.0,22.0,44.0,2014,True
84K362,2014,2015,5,All Students,54,324.0,9.0,16.7,13.0,24.1,17.0,31.5,15.0,27.8,32.0,59.3,2015,True
84K362,2015,2016,5,All Students,57,336.0,1.0,1.8,11.0,19.3,25.0,43.9,20.0,35.1,45.0,78.9,2016,True
84K362,2016,2017,5,All Students,55,334.0,1.0,1.8,14.0,25.5,24.0,43.6,16.0,29.1,40.0,72.7,2017,True
84K362,2017,2018,5,All Students,51,614.0,3.0,5.9,11.0,21.6,14.0,27.5,23.0,45.1,37.0,72.5,2018,True
84K362,2018,2019,5,All Students,57,610.0,6.0,10.5,11.0,19.3,21.0,36.8,19.0,33.3,40.0,70.2,2019,True
84K362,2012,2013,6,All Students,50,302.0,13.0,26.0,24.0,48.0,9.0,18.0,4.0,8.0,13.0,26.0,2013,True
84K362,2013,2014,6,All Students,53,324.0,3.0,5.7,19.0,35.8,12.0,22.6,19.0,35.8,31.0,58.5,2014,True
84K362,2014,2015,6,All Students,47,328.0,0.0,0.0,16.0,34.0,17.0,36.2,14.0,29.8,31.0,66.0,2015,True
84K362,2015,2016,6,All Students,53,329.0,2.0,3.8,15.0,28.3,17.0,32.1,19.0,35.8,36.0,67.9,2016,True
84K362,2016,2017,6,All Students,54,338.0,1.0,1.9,8.0,14.8,18.0,33.3,27.0,50.0,45.0,83.3,2017,True
84K362,2017,2018,6,All Students,52,611.0,2.0,3.8,9.0,17.3,24.0,46.2,17.0,32.7,41.0,78.8,2018,True
84K362,2018,2019,6,All Students,50,615.0,4.0,8.0,5.0,10.0,15.0,30.0,26.0,52.0,41.0,82.0,2019,True
84K362,2012,2013,7,All Students,49,302.0,19.0,38.8,21.0,42.9,7.0,14.3,2.0,4.1,9.0,18.4,2013,True
84K362,2013,2014,7,All Students,44,309.0,11.0,25.0,22.0,50.0,10.0,22.7,1.0,2.3,11.0,25.0,2014,True
84K362,2014,2015,7,All Students,52,327.0,3.0,5.8,17.0,32.7,20.0,38.5,12.0,23.1,32.0,61.5,2015,True
84K362,2015,2016,7,All Students,46,321.0,3.0,6.5,20.0,43.5,18.0,39.1,5.0,10.9,23.0,50.0,2016,True
84K362,2016,2017,7,All Students,51,330.0,4.0,7.8,18.0,35.3,17.0,33.3,12.0,23.5,29.0,56.9,2017,True
84K362,2017,2018,7,All Students,48,612.0,3.0,6.3,15.0,31.3,13.0,27.1,17.0,35.4,30.0,62.5,2018,True
84K362,2018,2019,7,All Students,50,613.0,1.0,2.0,8.0,16.0,24.0,48.0,17.0,34.0,41.0,82.0,2019,True
84K362,2012,2013,8,All Students,25,322.0,3.0,12.0,9.0,36.0,8.0,32.0,5.0,20.0,13.0,52.0,2013,True
84K362,2013,2014,8,All Students,47,321.0,1.0,2.1,23.0,48.9,18.0,38.3,5.0,10.6,23.0,48.9,2014,True
84K362,2014,2015,8,All Students,47,321.0,2.0,4.3,21.0,44.7,19.0,40.4,5.0,10.6,24.0,51.1,2015,True
84K362,2015,2016,8,All Students,51,342.0,1.0,2.0,11.0,21.6,16.0,31.4,23.0,45.1,39.0,76.5,2016,True
84K362,2016,2017,8,All Students,45,313.0,3.0,6.7,27.0,60.0,12.0,26.7,3.0,6.7,15.0,33.3,2017,True
84K362,2017,2018,8,All Students,51,616.0,3.0,5.9,16.0,31.4,13.0,25.5,19.0,37.3,32.0,62.7,2018,True
84K362,2018,2019,8,All Students,48,625.0,1.0,2.1,0.0,0.0,18.0,37.5,29.0,60.4,47.0,97.9,2019,True
84K362,2012,2013,All Grades,All Students,273,315.0,54.0,19.8,99.0,36.3,76.0,27.8,44.0,16.1,120.0,44.0,2013,True
84K362,2013,2014,All Grades,All Students,307,323.0,25.0,8.1,104.0,33.9,104.0,33.9,74.0,24.1,178.0,58.0,2014,True
84K362,2014,2015,All Grades,All Students,310,329.0,15.0,4.8,89.0,28.7,113.0,36.5,93.0,30.0,206.0,66.5,2015,True
84K362,2015,2016,All Grades,All Students,314,332.0,16.0,5.1,86.0,27.4,101.0,32.2,111.0,35.4,212.0,67.5,2016,True
84K362,2016,2017,All Grades,All Students,313,333.0,12.0,3.8,87.0,27.8,100.0,31.9,114.0,36.4,214.0,68.4,2017,True
84K362,2017,2018,All Grades,All Students,316,615.0,14.0,4.4,66.0,20.9,90.0,28.5,146.0,46.2,236.0,74.7,2018,True
84K362,2018,2019,All Grades,All Students,317,617.0,12.0,3.8,31.0,9.8,105.0,33.1,169.0,53.3,274.0,86.4,2019,True
84K367,2013,2014,3,All Students,85,356.0,0.0,0.0,2.0,2.4,15.0,17.6,68.0,80.0,83.0,97.6,2014,True
84K367,2014,2015,3,All Students,76,370.0,0.0,0.0,0.0,0.0,1.0,1.3,75.0,98.7,76.0,100.0,2015,True
84K367,2015,2016,3,All Students,76,370.0,0.0,0.0,1.0,1.3,2.0,2.6,73.0,96.1,75.0,98.7,2016,True
84K367,2016,2017,3,All Students,80,372.0,0.0,0.0,0.0,0.0,2.0,2.5,78.0,97.5,80.0,100.0,2017,True
84K367,2017,2018,3,All Students,85,629.0,2.0,2.4,2.0,2.4,7.0,8.2,74.0,87.1,81.0,95.3,2018,True
84K367,2018,2019,3,All Students,78,626.0,0.0,0.0,0.0,0.0,13.0,16.7,65.0,83.3,78.0,100.0,2019,True
84K367,2014,2015,4,All Students,73,372.0,0.0,0.0,1.0,1.4,3.0,4.1,69.0,94.5,72.0,98.6,2015,True
84K367,2015,2016,4,All Students,71,369.0,0.0,0.0,0.0,0.0,3.0,4.2,68.0,95.8,71.0,100.0,2016,True
84K367,2016,2017,4,All Students,74,369.0,0.0,0.0,0.0,0.0,4.0,5.4,70.0,94.6,74.0,100.0,2017,True
84K367,2017,2018,4,All Students,76,629.0,0.0,0.0,0.0,0.0,4.0,5.3,72.0,94.7,76.0,100.0,2018,True
84K367,2018,2019,4,All Students,65,626.0,0.0,0.0,1.0,1.5,10.0,15.4,54.0,83.1,64.0,98.5,2019,True
84K367,2015,2016,5,All Students,56,379.0,0.0,0.0,0.0,0.0,6.0,10.7,50.0,89.3,56.0,100.0,2016,True
84K367,2016,2017,5,All Students,99,364.0,2.0,2.0,1.0,1.0,13.0,13.1,83.0,83.8,96.0,97.0,2017,True
84K367,2017,2018,5,All Students,118,627.0,6.0,5.1,5.0,4.2,12.0,10.2,95.0,80.5,107.0,90.7,2018,True
84K367,2018,2019,5,All Students,101,625.0,1.0,1.0,3.0,3.0,21.0,20.8,76.0,75.2,97.0,96.0,2019,True
84K367,2016,2017,6,All Students,52,371.0,0.0,0.0,0.0,0.0,3.0,5.8,49.0,94.2,52.0,100.0,2017,True
84K367,2017,2018,6,All Students,85,628.0,1.0,1.2,0.0,0.0,6.0,7.1,78.0,91.8,84.0,98.8,2018,True
84K367,2018,2019,6,All Students,88,625.0,0.0,0.0,0.0,0.0,14.0,15.9,74.0,84.1,88.0,100.0,2019,True
84K367,2017,2018,7,All Students,48,631.0,0.0,0.0,0.0,0.0,1.0,2.1,47.0,97.9,48.0,100.0,2018,True
84K367,2018,2019,7,All Students,77,626.0,1.0,1.3,1.0,1.3,6.0,7.8,69.0,89.6,75.0,97.4,2019,True
84K367,2013,2014,All Grades,All Students,85,356.0,0.0,0.0,2.0,2.4,15.0,17.6,68.0,80.0,83.0,97.6,2014,True
84K367,2014,2015,All Grades,All Students,149,371.0,0.0,0.0,1.0,0.7,4.0,2.7,144.0,96.6,148.0,99.3,2015,True
84K367,2015,2016,All Grades,All Students,203,372.0,0.0,0.0,1.0,0.5,11.0,5.4,191.0,94.1,202.0,99.5,2016,True
84K367,2016,2017,All Grades,All Students,305,369.0,2.0,0.7,1.0,0.3,22.0,7.2,280.0,91.8,302.0,99.0,2017,True
84K367,2017,2018,All Grades,All Students,412,628.0,9.0,2.2,7.0,1.7,30.0,7.3,366.0,88.8,396.0,96.1,2018,True
84K367,2018,2019,All Grades,All Students,409,626.0,2.0,0.5,5.0,1.2,64.0,15.6,338.0,82.6,402.0,98.3,2019,True
84K379,2012,2013,3,All Students,59,301.0,15.0,25.4,23.0,39.0,18.0,30.5,3.0,5.1,21.0,35.6,2013,True
84K379,2013,2014,3,All Students,59,304.0,11.0,18.6,23.0,39.0,19.0,32.2,6.0,10.2,25.0,42.4,2014,True
84K379,2014,2015,3,All Students,60,305.0,17.0,28.3,20.0,33.3,12.0,20.0,11.0,18.3,23.0,38.3,2015,True
84K379,2015,2016,3,All Students,58,314.0,7.0,12.1,18.0,31.0,19.0,32.8,14.0,24.1,33.0,56.9,2016,True
84K379,2016,2017,3,All Students,58,309.0,11.0,19.0,20.0,34.5,17.0,29.3,10.0,17.2,27.0,46.6,2017,True
84K379,2017,2018,3,All Students,59,614.0,2.0,3.4,6.0,10.2,22.0,37.3,29.0,49.2,51.0,86.4,2018,True
84K379,2018,2019,3,All Students,56,606.0,4.0,7.1,16.0,28.6,18.0,32.1,18.0,32.1,36.0,64.3,2019,True
84K379,2012,2013,4,All Students,61,307.0,12.0,19.7,19.0,31.1,22.0,36.1,8.0,13.1,30.0,49.2,2013,True
84K379,2013,2014,4,All Students,63,295.0,21.0,33.3,24.0,38.1,15.0,23.8,3.0,4.8,18.0,28.6,2014,True
84K379,2014,2015,4,All Students,61,299.0,12.0,19.7,29.0,47.5,15.0,24.6,5.0,8.2,20.0,32.8,2015,True
84K379,2015,2016,4,All Students,57,311.0,15.0,26.3,10.0,17.5,17.0,29.8,15.0,26.3,32.0,56.1,2016,True
84K379,2016,2017,4,All Students,58,318.0,9.0,15.5,12.0,20.7,20.0,34.5,17.0,29.3,37.0,63.8,2017,True
84K379,2017,2018,4,All Students,58,609.0,5.0,8.6,13.0,22.4,13.0,22.4,27.0,46.6,40.0,69.0,2018,True
84K379,2018,2019,4,All Students,59,608.0,10.0,16.9,8.0,13.6,17.0,28.8,24.0,40.7,41.0,69.5,2019,True
84K379,2013,2014,5,All Students,61,306.0,19.0,31.1,18.0,29.5,19.0,31.1,5.0,8.2,24.0,39.3,2014,True
84K379,2014,2015,5,All Students,61,279.0,41.0,67.2,11.0,18.0,7.0,11.5,2.0,3.3,9.0,14.8,2015,True
84K379,2015,2016,5,All Students,60,287.0,32.0,53.3,16.0,26.7,11.0,18.3,1.0,1.7,12.0,20.0,2016,True
84K379,2016,2017,5,All Students,60,290.0,31.0,51.7,12.0,20.0,11.0,18.3,6.0,10.0,17.0,28.3,2017,True
84K379,2017,2018,5,All Students,52,601.0,11.0,21.2,15.0,28.8,20.0,38.5,6.0,11.5,26.0,50.0,2018,True
84K379,2018,2019,5,All Students,56,603.0,18.0,32.1,9.0,16.1,17.0,30.4,12.0,21.4,29.0,51.8,2019,True
84K379,2014,2015,6,All Students,63,287.0,31.0,49.2,20.0,31.7,9.0,14.3,3.0,4.8,12.0,19.0,2015,True
84K379,2015,2016,6,All Students,62,276.0,33.0,53.2,20.0,32.3,7.0,11.3,2.0,3.2,9.0,14.5,2016,True
84K379,2016,2017,6,All Students,57,283.0,26.0,45.6,23.0,40.4,6.0,10.5,2.0,3.5,8.0,14.0,2017,True
84K379,2017,2018,6,All Students,66,590.0,36.0,54.5,11.0,16.7,13.0,19.7,6.0,9.1,19.0,28.8,2018,True
84K379,2018,2019,6,All Students,58,602.0,13.0,22.4,18.0,31.0,13.0,22.4,14.0,24.1,27.0,46.6,2019,True
84K379,2015,2016,7,All Students,58,305.0,16.0,27.6,21.0,36.2,18.0,31.0,3.0,5.2,21.0,36.2,2016,True
84K379,2016,2017,7,All Students,62,287.0,39.0,62.9,17.0,27.4,3.0,4.8,3.0,4.8,6.0,9.7,2017,True
84K379,2017,2018,7,All Students,54,596.0,20.0,37.0,15.0,27.8,15.0,27.8,4.0,7.4,19.0,35.2,2018,True
84K379,2018,2019,7,All Students,68,601.0,26.0,38.2,12.0,17.6,17.0,25.0,13.0,19.1,30.0,44.1,2019,True
84K379,2016,2017,8,All Students,55,296.0,18.0,32.7,19.0,34.5,14.0,25.5,4.0,7.3,18.0,32.7,2017,True
84K379,2017,2018,8,All Students,59,596.0,27.0,45.8,19.0,32.2,10.0,16.9,3.0,5.1,13.0,22.0,2018,True
84K379,2018,2019,8,All Students,53,601.0,20.0,37.7,11.0,20.8,11.0,20.8,11.0,20.8,22.0,41.5,2019,True
